Country,Name,Contact,CountryCode,Course,Currency_Code,Currency_x,Currency_y,Units,Buy,Sell
lithuania,Gregory Gardner,+1-449-488-3510x1308,AZ,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Ebony Johnson,713.887.3144,MV,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Sharon Kramer,569-538-1904x5749,MM,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Heather Rose,001-272-938-0289x0317,JP,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Joel Mitchell,945-600-0439x0638,MC,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Margaret Williams,6506166913,LS,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Jason Reeves,(896)243-0850,MU,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Mark Williams,827-885-8749x475,HN,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Savannah Duncan,282.814.8924,PK,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Kevin Mckinney,001-707-282-1111,TH,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Tyler Moore,001-638-376-1705x67632,VA,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Daniel Green,297-493-7676,LY,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Bob Thompson PhD,+1-770-382-7619x020,HU,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,James Johnson,001-314-302-2480,IN,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Megan Castro,(501)477-6909x648,BH,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Chad Friedman,981-600-0304x1918,PA,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Roger Cummings PhD,(757)285-7008x9517,MN,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Tracy Keith,(446)356-8161x291,BD,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Richard Mendoza,(800)957-8684x29452,ZA,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Rebecca Willis,711.611.2952x390,CY,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Anna Mitchell,+1-623-934-6401x6536,ES,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Jeremy Swanson,001-253-539-3170x26914,TT,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Doris Atkinson,001-590-319-8122x41878,RS,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Maurice Duncan,802-513-6693x282,ZM,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Colin Mitchell,359.841.8114,UZ,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Mr. Richard Lowe,8705513509,BZ,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Kelly Simon,001-938-416-6186x238,LV,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Lonnie Perry,377-236-6842x671,FI,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Douglas Downs,+1-861-382-5901x45122,EE,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Seth Brown,001-498-928-4304x27405,PW,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Sierra Martinez,+1-932-587-0668x2213,UA,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Jason Gentry,397.263.7576x3414,TN,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Anna Camacho,+1-934-208-0785x84026,FI,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Andrea Reed,001-364-945-8240x89869,RW,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Kevin Harris,(519)897-1259x7815,MW,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Thomas Hunt,464.303.7465x119,MZ,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Calvin Chambers,001-315-480-2485x5796,SM,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,John Williams,+1-486-308-1799x2907,PK,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Melissa Clark,395-845-6987x29237,MR,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Rachel Higgins,865-843-0373,VE,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Jason Lewis,699.778.4561x6246,RO,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Christopher Page,(629)261-8162x2497,KN,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Tom Jackson,(503)395-5670,BI,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Mallory Miller,001-601-251-9667,CZ,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Melissa Wells,(290)546-3587,MC,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Heather Williams,001-288-724-6483x7572,GE,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Tanya Martinez,+1-552-283-1580,ET,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Wanda Diaz,001-789-393-5263x9730,TH,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,William Thompson,001-833-269-9335,TJ,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Brad Brown,+1-735-634-9231x619,DO,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Mark Garcia,+1-597-568-5980x48238,VA,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Kimberly Humphrey,+1-423-519-9115x789,LU,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Raymond Perez,+1-581-559-5228x9157,ET,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Ryan Wise,254.451.1822x7261,GY,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,John Mcdaniel,(771)656-6413,FJ,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Cindy Robinson,001-523-604-0055x6109,CH,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Stacey Sanders,977-332-4793x1069,PY,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Kendra Cook,+1-600-343-9758,CV,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Ana Crawford,+1-980-599-0270,LC,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Austin Burns,812.645.5796x082,MH,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Jacqueline Phillips,+1-582-976-3651x75230,CA,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Samantha Powell,5395455440,RW,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Sarah Lee,+1-431-958-4650x4754,LB,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Mrs. Kathy Williams MD,777.788.9968x8687,TL,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Pamela Wilkerson,8917772976,SE,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Stephen Williams,001-829-697-8942x3213,JM,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Dr. Alan Matthews Jr.,(671)927-3602x382,ML,C#,EUR,Euro,European Euro,1,143.3,143.95
lithuania,John Gordon,969-954-9295x3363,AE,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Brad Lewis,+1-827-775-4954,VA,Python,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Jose Miranda,(846)799-2740x71535,GY,Java,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Jared Brown,410-903-5933x967,RO,PHP,EUR,Euro,European Euro,1,143.3,143.95
lithuania,Michael Baker,(762)329-5899,KW,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Amber Smith,293.850.8750x409,TO,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Kimberly Simpson,657-671-8021x07391,KI,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Jenny Gentry,+1-669-824-7916x2671,RO,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Susan Hurst,805-645-3358x743,UZ,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Kristin Moody,721.936.9646,AM,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Michael Munoz,001-972-803-8684x1392,UG,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Billy Gonzalez,5879800967,KZ,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Jason Hudson,869-489-1895x28279,SN,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Crystal Reed,621.926.0690,AE,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Kimberly Mcguire,(956)940-0697,SR,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Renee Carter,+1-501-218-4297x942,TR,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Lisa Poole,941.531.3552x09732,BI,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Melissa Graham,+1-388-544-6083,LK,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Bobby Petersen,(610)408-1271,SD,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Andrew Ayala,+1-572-491-8435x6111,NR,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Jose Dyer,224-618-1659,GW,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Melanie Richardson,909.446.1621x37183,KI,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Jessica Elliott,+1-203-409-9146,MC,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Michael Lawson,+1-729-943-6776x883,SY,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,John Nichols,987-355-2005,HR,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Kayla Ross,280-896-2418x4480,PA,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Rebecca Hernandez,6407771071,CY,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Samantha Shepard,(493)432-5105x447,ML,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Stephanie Collins,001-882-469-1102x5561,MY,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Susan Ramos,(206)756-2596x81843,VE,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Sandra Richards,+1-638-473-3851,YE,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Christopher Garcia,001-505-578-8983x8128,LK,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Melissa Rocha,601-529-5208,TN,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Daniel Zimmerman,(751)345-9462x641,GQ,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Karen Vega,986-494-6818,LC,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Janet Dunlap,001-669-787-8263,SK,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Joshua Moore,6485986377,BR,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Michelle Anderson,457.374.9145,VE,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Emily Gilbert,760.968.1434,SB,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Mathew Roberson,427.477.9984,KR,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Jessica Scott,275-679-3394,NG,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Tina Ramirez,001-445-710-5718x71331,AD,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Megan Klein,(745)705-9522x45308,MU,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Carrie Phillips,2965152987,PL,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Shannon Smith,2185636738,BG,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Larry Miller,+1-267-745-1428x52827,NI,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Christopher Curtis,001-534-742-3735,,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Jacqueline Harper,+1-589-391-1136,DZ,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Lindsey Wong,+1-776-570-4094x92041,CM,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Gerald Peck,+1-766-680-8641,GN,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Patrick Mora,(312)573-0073,ML,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Adam Medina,302.557.4549,,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Kyle Blair,(829)319-5257x98721,LA,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Debbie Chen,992.621.8637,JP,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Melvin Taylor,001-638-221-7010x17584,LT,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Andrew Holder,(885)981-1381x1729,RU,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Lawrence James,001-919-305-9897,MR,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Amber Stevenson,296-652-9700,ST,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Anita Sanchez,7587812195,PE,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Meredith Richardson,+1-572-481-2146x157,BI,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Lisa Howard,+1-598-310-3565x9647,LY,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Joseph Steele,893.224.2461,MT,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Mary Santos,4696733049,TH,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Holly Graves,733.731.3679x434,CU,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Madison Welch,904-822-7486,AZ,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Donna Murphy,001-494-954-9115x48166,CV,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Bradley George,(340)514-6870,BW,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Aaron Singleton,331-915-9803x742,IL,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Alyssa Peterson,+1-759-419-8427x804,KN,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,James Rogers,(608)376-9854,IR,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Daniel Wall,001-912-962-9692,SC,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Charles Gay,(815)270-8241x26911,CL,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Daniel Walter,+1-648-709-8270x4594,SK,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Amanda Campbell,001-230-756-1459,TV,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Brian Martinez,933.922.9115x93144,KM,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,David Campbell,001-811-817-9272x10773,BG,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Connie Gonzalez,567.283.9640x07424,GH,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Kristin Beasley,+1-911-870-9088x0920,PG,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Robin Ellis,001-306-328-5117x44077,PS,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Douglas Decker,424-810-9981x04056,MH,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Kathleen Mercado,001-381-350-6872x202,ET,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Kayla Sanders,8954427276,LS,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Brittany Davis,(624)660-6392x6075,CL,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Benjamin Davis,(507)389-1799x03204,ER,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Monica Vasquez,475.834.8411x5529,DJ,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Michele Carey,(890)240-9471,VN,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Jacob Payne,721-493-7851x0806,FJ,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Nicole Martin,299-997-5914,ST,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Eric Hampton,9073795507,NR,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Robert Patterson,487-252-4292x3559,CA,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Jeffrey Dennis,794-678-5086x483,SO,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Jenna Meyer,373.227.2860,ST,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Colin Mckenzie,418-309-2975,CU,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Craig Flores,305-815-5704x2272,CY,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Glenn Green,989-759-6959,LC,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Carlos Oneill,505.311.2650,UY,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Sarah Hunter,(907)737-1718x126,NP,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Dominique Bradshaw,818-501-7462,ZM,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Matthew Whitney,001-510-955-6994x57617,TO,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Lucas Morales,402.359.2724,TT,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Ashley Taylor,679-568-1781,CF,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Vanessa Owen,782.501.9114,TW,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Joseph Bush,+1-207-593-7159x6438,DE,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,David Sandoval,(963)695-1500,MW,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Matthew Gray,(752)490-4506x76411,ME,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Erica Leon DDS,4384561941,KI,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Audrey Lane,001-654-934-6052x0475,SK,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Ryan Hall,(638)770-6787x127,IT,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Caitlin Moore,6924325380,AE,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Brad Collins,(820)663-4478x97283,IT,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Logan Gray,210-259-9120x2657,KR,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Patricia Arias,697-542-6757x78610,LK,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Christian Alexander,990-506-6143,BE,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Ruth Smith,(564)504-0590x8481,AE,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,John Frederick,+1-691-247-0205x4903,EG,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Beth Alexander,810.924.3841x59191,FR,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Christina Brown,5188884494,AR,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Alexander Anderson,5098853046,MC,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Maurice Meadows,001-928-219-5211x90612,UY,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Cody Martinez DDS,875-947-4538,HU,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Jennifer Bean,567-840-2363x282,TZ,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Alan Fernandez,(631)389-0661,YE,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Mary Rhodes DVM,(349)773-3382x992,BZ,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Ashley Payne,+1-275-574-9228x220,DJ,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,David Smith,(780)429-0043x19994,BE,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Todd Hughes,(490)776-4076x7039,TZ,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Elizabeth Fuentes,245.376.7018,SK,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Omar Fox,510.497.9039x6948,BE,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Daniel James,(726)425-9606x22111,JO,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Kathleen Garrett,001-963-854-7734,MY,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Kimberly Stewart,2462577259,UA,Java,EUR,Euro,European Euro,1,143.3,143.95
germany,Andrew Gay MD,799.668.8726,OM,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Larry Roberts,384.582.1271x9821,AU,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Megan Malone,001-601-960-8543x2981,ID,C#,EUR,Euro,European Euro,1,143.3,143.95
germany,Sarah Stewart,+1-261-662-1040x08571,JM,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Gerald Knox,370.602.8066x8052,TO,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Kenneth Webb,001-628-288-2032x31575,AM,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Jessica Lyons,918-209-3404,CU,Python,EUR,Euro,European Euro,1,143.3,143.95
germany,Glenn Williams,001-280-842-5063x788,MX,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Brandon Williams,+1-665-475-3915,AT,PHP,EUR,Euro,European Euro,1,143.3,143.95
germany,Larry Garcia,426-998-4357x1265,MG,Python,EUR,Euro,European Euro,1,143.3,143.95
el salvador,Angela Hall,(957)319-5503x7144,SC,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Rebecca Fisher,249.511.7914,KP,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Janet Davila,545-727-8411x6796,SO,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Nicole Wilkinson,(870)985-6678,BE,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Jennifer Wilson,+1-400-645-5968x5714,QA,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Brittany Garcia,569-236-0113,IT,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Robert Peters,(394)495-2404x3649,BT,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Emily Dudley,884.246.7387x41852,CA,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Dr. Kimberly Reed DDS,550.430.3019,LU,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Steven Vazquez,001-665-772-7662x83166,PS,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Kevin Bennett,601.257.6653,MA,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Amanda Duran DVM,349.267.8312x636,LY,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Kristin Carson,346-988-5098,LR,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Tina Fitzpatrick,(376)281-4386,PA,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Ann Knight,210-435-6826,NO,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Nichole Clark,(697)295-0602,NR,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Kayla Davis,(447)723-9000,LR,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Samantha Jones,001-922-752-4239x12305,BO,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Aaron Carter,258-892-4125,TV,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Patrick Bell,(663)296-1662,DK,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Kristen Harris,+1-772-659-4196x96722,NL,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,William Smith,001-781-456-9245x481,TT,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Christopher Morse,522.451.9396,ME,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Sarah Hensley,(717)476-2362x3533,MZ,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Amber Hobbs,657.966.3045,IQ,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Ryan Bailey,001-966-870-9854x212,SM,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Bradley Pitts,9109219889,LK,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Kimberly Burke,578-353-7621x4190,VE,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Kelly Anderson,9312724711,QA,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Michael Coleman,001-673-913-9863x4904,BZ,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Mr. John Stewart PhD,299-850-5485x24977,AL,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Mr. Anthony Reynolds,670-613-7198x45497,FM,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Jason Bush,+1-217-537-6636,SN,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Jason Boyd,(826)309-7119,GD,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Mrs. Melanie Werner,+1-445-210-1677,MV,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Robin Jones,407.678.1665x485,GQ,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Shannon Evans,815-978-4181,JO,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Jessica Scott,996-567-9354x543,FR,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Jaime Wilson,287.625.2723x11190,CH,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Kevin Stewart,478.778.0337,BD,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Stacey Elliott,6402227364,NP,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Jacqueline Brown,449-803-6729x5215,HN,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Scott Wells,8706077158,GA,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Gregory Jenkins,001-372-558-2755,CU,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Tyler Saunders,5656549553,BB,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Marie Moss,4354837482,TM,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Luke Bradley,658.344.9688x26303,JP,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Michelle Allen,9765297271,ZM,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Valerie Rich,306.704.3180x277,TH,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Thomas Schmidt,431-535-1857x277,TH,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Wendy Boyle,604.906.4855,FJ,PHP,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Mr. Michael Conrad DDS,821.935.3122x7436,AT,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Gabrielle Palmer,(331)825-9855x47061,FI,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Jonathan May,001-814-857-1513x4054,GT,Python,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Olivia King,281.927.2131,GD,Java,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Daniel Anthony,312.580.7644x25126,TM,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,David Bernard,825-752-9819x4014,BG,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
el salvador,Robert Baker,999.848.4892x46752,SB,C#,USD,US Dollar,U.S. Dollar,1,133.34,133.94
